0.000 -214.0449
0.050 -214.5157
0.100 -214.1383
0.150 -214.5323
0.200 -214.4819
0.250 -214.3542
0.300 -214.4813
0.350 -214.4812
0.400 -214.4099
0.450 -214.5044
0.500 -214.3581
0.550 -214.4148
0.600 -214.3383
0.650 -214.5170
0.700 -214.3956
0.750 -214.4379
0.800 -214.4500
0.850 -214.4948
0.900 -214.4325
0.950 -214.3982
1.000 -214.4303
1.050 -214.4374
1.100 -214.4761
1.150 -214.3946
1.200 -214.3584
1.250 -214.4363
1.300 -214.4222
1.350 -214.3265
1.400 -214.3633
1.450 -214.5223
1.500 -214.2726
1.550 -214.3642
1.600 -214.4745
1.650 -214.3589
1.700 -214.3759
1.750 -214.4007
1.800 -214.2223
1.850 -214.3341
1.900 -214.3296
1.950 -214.3040
2.000 -214.2188
2.050 -214.3476
2.100 -214.4177
2.150 -214.2441
2.200 -214.2352
2.250 -214.3906
2.300 -214.2411
2.350 -214.1729
2.400 -214.3527
2.450 -214.2233
2.500 -214.2763
2.550 -214.3321
2.600 -214.1899
2.650 -214.2563
2.700 -214.1374
2.750 -214.1649
2.800 -214.1215
2.850 -214.1244
2.900 -214.2880
2.950 -214.0992
3.000 -214.0443
3.050 -214.1319
3.100 -214.1369
3.150 -214.1830
3.200 -214.1101
3.250 -214.0709
3.300 -214.1934
3.350 -214.2017
3.400 -214.1778
3.450 -214.1283
3.500 -214.1658
3.550 -214.1263
3.600 -214.1368
3.650 -213.9249
3.700 -214.1304
3.750 -214.1835
3.800 -213.9772
3.850 -214.0055
3.900 -214.0936
3.950 -213.9304
4.000 -214.0886
4.050 -213.9477
4.100 -214.0256
4.150 -214.0043
4.200 -214.0057
4.250 -213.9116
4.300 -213.9489
4.350 -213.8118
4.400 -213.8067
4.450 -213.8952
4.500 -213.7340
4.550 -213.7538
4.600 -213.9517
4.650 -213.8075
4.700 -213.7713
4.750 -213.8541
4.800 -213.8822
4.850 -213.9217
4.900 -213.8013
4.950 -213.7339
5.000 -213.7863
5.050 -213.6369
5.100 -213.5570
5.150 -213.7267
5.200 -213.6369
5.250 -213.6867
5.300 -213.6237
5.350 -213.5721
5.400 -213.5704
5.450 -213.6692
5.500 -213.6918
5.550 -213.6170
5.600 -213.4810
5.650 -213.6915
5.700 -213.6070
5.750 -213.4545
5.800 -213.5545
5.850 -213.6367
5.900 -213.4725
5.950 -213.6560
6.000 -213.6309
6.050 -213.5185
6.100 -213.5358
6.150 -213.6551
6.200 -213.6433
6.250 -213.3317
6.300 -213.5846
6.350 -213.5243
6.400 -213.4405
6.450 -213.3965
6.500 -213.5936
6.550 -213.3283
6.600 -213.4530
6.650 -213.4526
6.700 -213.3941
6.750 -213.4527
6.800 -213.4760
6.850 -213.3262
6.900 -213.3934
6.950 -213.4478
7.000 -213.4884
7.050 -213.4123
7.100 -213.4190
7.150 -213.4285
7.200 -213.4150
7.250 -213.3207
7.300 -213.3909
7.350 -213.2385
7.400 -213.3455
7.450 -213.2466
7.500 -213.2706
7.550 -213.3792
7.600 -213.2984
7.650 -213.4071
7.700 -213.2526
7.750 -213.2649
7.800 -213.2721
7.850 -213.3176
7.900 -213.2258
7.950 -213.1309
8.000 -213.3347
8.050 -213.2098
8.100 -213.2780
8.150 -213.2225
8.200 -213.3384
8.250 -213.3155
8.300 -213.3019
8.350 -213.2539
8.400 -213.3302
8.450 -213.2502
8.500 -213.2457
8.550 -213.1661
8.600 -213.1979
8.650 -213.1266
8.700 -213.0929
8.750 -213.2429
8.800 -213.0032
8.850 -213.0650
8.900 -213.1757
8.950 -213.0222
9.000 -213.0184
9.050 -213.0938
9.100 -213.1622
9.150 -213.0165
9.200 -213.1248
9.250 -212.9505
9.300 -212.9963
9.350 -213.0513
9.400 -213.1208
9.450 -212.9327
9.500 -213.1894
9.550 -213.1149
9.600 -212.9764
9.650 -213.0353
9.700 -212.9199
9.750 -212.9845
9.800 -212.8080
9.850 -212.9208
9.900 -213.1187
9.950 -212.6190
