0.000, 0.00000
0.013, 0.00047
0.025, 0.00187
0.037, 0.00415
0.050, 0.00715
0.063, 0.01060
0.075, 0.01409
0.088, 0.01722
0.100, 0.01972
0.113, 0.02160
0.125, 0.02304
0.138, 0.02423
0.150, 0.02531
0.163, 0.02623
0.175, 0.02690
0.188, 0.02726
0.200, 0.02732
0.213, 0.02713
0.225, 0.02676
0.238, 0.02626
0.250, 0.02567
0.263, 0.02500
0.275, 0.02428
0.288, 0.02351
0.300, 0.02272
0.313, 0.02194
0.325, 0.02127
0.338, 0.02081
0.350, 0.02063
0.363, 0.02077
0.375, 0.02119
0.388, 0.02179
0.400, 0.02247
0.413, 0.02317
0.425, 0.02385
0.438, 0.02453
0.450, 0.02523
0.463, 0.02599
0.475, 0.02683
0.488, 0.02773
0.500, 0.02866
0.513, 0.02959
0.525, 0.03048
0.537, 0.03128
0.550, 0.03193
0.562, 0.03237
0.575, 0.03261
0.587, 0.03268
0.600, 0.03264
0.612, 0.03250
0.625, 0.03228
0.637, 0.03201
0.650, 0.03170
0.662, 0.03137
0.675, 0.03101
0.687, 0.03066
0.700, 0.03036
0.712, 0.03012
0.725, 0.02994
0.737, 0.02981
0.750, 0.02973
0.762, 0.02971
0.775, 0.02973
0.787, 0.02973
0.800, 0.02966
0.812, 0.02944
0.825, 0.02901
0.837, 0.02835
0.850, 0.02750
0.862, 0.02654
0.875, 0.02558
0.887, 0.02469
0.900, 0.02394
0.912, 0.02338
0.925, 0.02303
0.937, 0.02287
0.950, 0.02289
0.962, 0.02306
0.975, 0.02336
0.987, 0.02378
1.000, 0.02432
1.012, 0.02493
1.025, 0.02558
1.037, 0.02622
1.050, 0.02687
1.062, 0.02757
1.075, 0.02838
1.087, 0.02936
1.100, 0.03054
1.112, 0.03187
1.125, 0.03327
1.137, 0.03464
1.150, 0.03588
1.162, 0.03696
1.175, 0.03786
1.187, 0.03860
1.200, 0.03921
1.212, 0.03968
1.225, 0.04002
1.237, 0.04021
1.250, 0.04022
1.262, 0.04002
1.275, 0.03957
1.287, 0.03883
1.300, 0.03784
1.312, 0.03671
1.325, 0.03551
1.337, 0.03430
1.350, 0.03311
1.362, 0.03195
1.375, 0.03084
1.387, 0.02978
1.400, 0.02881
1.412, 0.02794
1.425, 0.02720
1.437, 0.02659
1.450, 0.02612
1.462, 0.02580
1.475, 0.02566
1.487, 0.02569
1.500, 0.02585
1.512, 0.02605
1.525, 0.02625
1.537, 0.02644
1.550, 0.02673
1.562, 0.02722
1.575, 0.02795
1.587, 0.02891
1.600, 0.02998
1.612, 0.03104
1.625, 0.03201
1.637, 0.03287
1.650, 0.03365
1.662, 0.03439
1.675, 0.03516
1.687, 0.03595
1.700, 0.03676
1.712, 0.03752
1.725, 0.03821
1.737, 0.03880
1.750, 0.03931
1.762, 0.03975
1.775, 0.04012
1.787, 0.04039
1.800, 0.04055
1.812, 0.04060
1.825, 0.04060
1.837, 0.04060
1.850, 0.04063
1.862, 0.04074
1.875, 0.04091
1.887, 0.04116
1.900, 0.04149
1.912, 0.04186
1.925, 0.04226
1.937, 0.04264
1.950, 0.04299
1.962, 0.04328
1.975, 0.04349
1.987, 0.04361
2.000, 0.04366
2.012, 0.04366
2.025, 0.04364
2.037, 0.04364
2.050, 0.04366
2.062, 0.04376
2.075, 0.04396
2.087, 0.04428
2.100, 0.04475
2.112, 0.04533
2.125, 0.04602
2.137, 0.04675
2.150, 0.04751
2.162, 0.04829
2.175, 0.04907
2.187, 0.04984
2.200, 0.05059
2.212, 0.05129
