0.0000, 0.0
0.0145, 0.0
0.0291, 0.0
0.0436, 0.0
0.0581, 0.0
0.0726, 0.0
0.0872, 0.0
0.1017, 0.0
0.1162, 0.0
0.1308, 0.0
0.1453, 0.0
0.1598, 0.0
0.1744, 0.0
0.1889, 0.0
0.2034, 0.0
0.2179, 0.0
0.2325, 0.0
0.2470, 0.0
0.2615, 0.0
0.2761, 0.0
0.2906, 0.0
0.3051, 0.0
0.3196, 0.0
0.3342, 0.0
0.3487, 0.0
0.3632, 0.0
0.3778, 0.0
0.3923, 0.0
0.4068, 0.0
0.4214, 0.0
0.4359, 0.0
0.4504, 0.0
0.4649, 0.0
0.4795, 0.0
0.4940, 0.0
0.5085, 0.0
0.5231, 0.0
0.5376, 0.0
0.5521, 0.0
0.5666, 0.0
0.5812, 0.0
0.5957, 0.0
0.6102, 0.0
0.6248, 0.0
0.6393, 0.0
0.6538, 0.0
0.6683, 0.0
0.6829, 0.0
0.6974, 0.0
0.7119, 0.0
0.7265, 0.0
0.7410, 0.0
0.7555, 0.0
0.7701, 0.0
0.7846, 0.0
0.7991, 0.0
0.8136, 0.0
0.8282, 0.0
0.8427, 0.0
0.8572, 0.0
0.8718, 0.0
0.8863, 0.0031255234199482704
0.9008, 0.012771959210136453
0.9153, 0.08370600007534643
0.9299, 0.2201404527385508
0.9444, 0.4138566527310798
0.9589, 0.7556398427294647
0.9735, 1.1405484830690653
0.9880, 1.5966152129601385
1.0025, 1.9871919265075082
1.0171, 2.340812296755389
1.0316, 2.452431432213174
1.0461, 2.6673241381595467
1.0606, 2.7272257681867775
1.0752, 2.7061063489854957
1.0897, 2.576093773405997
1.1042, 2.415747127365445
1.1188, 2.328239777963377
1.1333, 2.1363677973129587
1.1478, 2.0363615286553896
1.1623, 1.9167215869566734
1.1769, 1.8124148888448877
1.1914, 1.6705851111932852
1.2059, 1.5890075508387584
1.2205, 1.402976775106441
1.2350, 1.3119500339953074
1.2495, 1.2578187672337977
1.2641, 1.160494169144738
1.2786, 1.1577628623662157
1.2931, 1.08066414340938
1.3076, 1.0157830433900887
1.3222, 0.9850403547916996
1.3367, 0.8907390420599833
1.3512, 0.8939870563622043
1.3658, 0.8857055825291031
1.3803, 0.8328320024567459
1.3948, 0.7529270373464746
1.4093, 0.7149518749048476
1.4239, 0.7287109576216091
1.4384, 0.6870504442151542
1.4529, 0.6730427867316315
1.4675, 0.659381977077446
1.4820, 0.6425842021814548
1.4965, 0.6362538691461975
1.5111, 0.6517381141933778
1.5256, 0.6185016408360662
1.5401, 0.6384039237678324
1.5546, 0.6287066016275153
1.5692, 0.6090268922373719
1.5837, 0.6419242289012195
1.5982, 0.6502844759090329
1.6128, 0.6584694209084144
1.6273, 0.6642445019939385
1.6418, 0.6991099221510487
1.6563, 0.6869670007271991
1.6709, 0.7240789702588439
1.6854, 0.6523186525478931
1.6999, 0.6463090108141166
1.7145, 0.6352107599929093
1.7290, 0.6278530706358914
1.7435, 0.6607411555358143
1.7580, 0.6653692491620046
1.7726, 0.6802988332091746
1.7871, 0.6798220312750393
1.8016, 0.7067895627391226
1.8162, 0.7385980323120556
1.8307, 0.7432712522079744
1.8452, 0.7793388822565874
1.8598, 0.783165516579238
1.8743, 0.7749350435997525
1.8888, 0.7570545548064964
1.9033, 0.7667833358725257
1.9179, 0.7630439178796956
1.9324, 0.7636408323913753
1.9469, 0.7631113182422911
1.9615, 0.7295451678479181
1.9760, 0.7143268156780733
1.9905, 0.7019548282800152
2.0050, 0.6832566148028612
2.0196, 0.6733755942080222
2.0341, 0.6613216212997598
2.0486, 0.6277454698467192
2.0632, 0.5876660617024109
2.0777, 0.560396634648288
2.0922, 0.5411865064732325
2.1068, 0.49681007438737146
2.1213, 0.44948980914867703
2.1358, 0.4221407881490448
2.1503, 0.39182674241997184
2.1649, 0.36162077026853906
2.1794, 0.32587485485515555
2.1939, 0.2989643348957342
2.2085, 0.2853803326825235
2.2230, 0.255766162507303
2.2375, 0.23499190534913839
2.2520, 0.21373950377124795
2.2666, 0.19221368594182028
2.2811, 0.17122901258037085
2.2956, 0.1537874566482982
2.3102, 0.13572379725419365
2.3247, 0.11146397991349573
2.3392, 0.10553734826677424
2.3538, 0.08832700048980556
2.3683, 0.08307006976070558
2.3828, 0.07578989800626226
2.3973, 0.060276056395750094
2.4119, 0.05815765042360608
2.4264, 0.0477701924205431
2.4409, 0.04595984008985482
2.4555, 0.04084252311036976
2.4700, 0.04111188536113579
2.4845, 0.03890910567622266
2.4990, 0.036298679862331346
2.5136, 0.0343023945803204
2.5281, 0.03775148132110328
2.5426, 0.030740141111086326
2.5572, 0.03444539586221934
2.5717, 0.032472920893780816
2.5862, 0.03158470296488225
2.6007, 0.028349268053313118
2.6153, 0.02649956885566269
2.6298, 0.022515909178257187
2.6443, 0.023765143611142247
2.6589, 0.02088863109903527
2.6734, 0.01843607695525002
2.6879, 0.017322387163364174
2.7025, 0.01789605374706206
2.7170, 0.015467419896922609
2.7315, 0.015977843182990285
2.7460, 0.012151956662900334
2.7606, 0.009460406817051875
2.7751, 0.008516982938131518
2.7896, 0.007531450959857102
2.8042, 0.005419183151726292
2.8187, 0.005360533788894314
2.8332, 0.0028097086653250804
2.8477, 0.0017918378911289793
2.8623, 0.0007951291511036304
2.8768, 0.0004244952829135485
2.8913, 0.0009560642533103668
